name,style,substyle,overall_rating
Moinette Brune,Belgian-Style Ales,Dubbel,90.25758453032213
Russian River Benediction,Belgian-Style Ales,Dubbel,90.776494492782
Side Project Trail Dubbel,Belgian-Style Ales,Dubbel,90.18245862301849
Grottenbier Bruin,Belgian-Style Ales,Dubbel,89.41718420657561
Allagash Dubbel Reserve,Belgian-Style Ales,Dubbel,88.70613319127426
Maredsous  8 Brune / Bruin,Belgian-Style Ales,Dubbel,88.30173886186135
Sierra Nevada Double Dubbel,Belgian-Style Ales,Dubbel,91.70877296371874
Charlevoix Dominus Vobiscum Double (Zinfandel),Belgian-Style Ales,Dubbel,90.84964083063672
MonsRegius Crepuscula,Belgian-Style Ales,Dubbel,88.30173886186135
Tuatara Dubbel Barrel,Belgian-Style Ales,Dubbel,88.78620290083175
Dieu du Ciel! Rigor Mortis Double,Belgian-Style Ales,Dubbel,88.46430880151257
Galbraith's Resurrection,Belgian-Style Ales,Dubbel,89.80303026766664
Ale Asylum Diablo Belga,Belgian-Style Ales,Dubbel,87.38797306918191
Maltus Faber Brune,Belgian-Style Ales,Dubbel,88.86600470271917
Anderson Valley Brother David's Double Abbey-Style Ale,Belgian-Style Ales,Dubbel,87.04734506625807
Cherry Street Dylan's Dubbel,Belgian-Style Ales,Dubbel,88.54518691250169
Westvleteren 12 XII,Belgian-Style Ales,Quadrupel / Abt,100.00000002692344
Trappistes Rochefort 10,Belgian-Style Ales,Quadrupel / Abt,100.00000002692344
Szałpiw Buba Extreme Jack Daniels BA,Belgian-Style Ales,Quadrupel / Abt,99.94712360661077
St. Bernardus Abt 12,Belgian-Style Ales,Quadrupel / Abt,99.89424532593878
Szałpiw Buba Extreme Cognac BA,Belgian-Style Ales,Quadrupel / Abt,99.89424532593878
Firestone Walker Stickee Monkee,Belgian-Style Ales,Quadrupel / Abt,99.73558071972703
Het Anker Gouden Carolus Cuvée Van De Keizer Imperial Dark (Blauw Label),Belgian-Style Ales,Quadrupel / Abt,99.68267639660598
Szałpiw Buba Extreme Calvados BA,Belgian-Style Ales,Quadrupel / Abt,99.68267639660598
Jan Olbracht Rzemieslniczy Kord Whiskey BA Wild,Belgian-Style Ales,Quadrupel / Abt,99.62976091390483
Lost Abbey Box Set: Track #8 (Number of the Beast),Belgian-Style Ales,Quadrupel / Abt,99.57683241280749
Jan Olbracht Rzemieślniczy Kord Red Wine Barrel Aged,Belgian-Style Ales,Quadrupel / Abt,99.47092892280276
Jan Olbracht Rzemieślniczy Kord Whiskey Barrel Aged,Belgian-Style Ales,Quadrupel / Abt,99.47092892280276
Nøgne Ø / Mallaskosken / Põhjala Belgian Triangle Whiskey Barrel,Belgian-Style Ales,Quadrupel / Abt,99.36495106766212
Buxton Quadrupel Barrel Aged,Belgian-Style Ales,Quadrupel / Abt,99.31192961289719
Unibroue Trois Pistoles,Belgian-Style Ales,Quadrupel / Abt,99.31192961289719
Struise Pannepøt - Old Monk's Ale - Pannepeut,Belgian-Style Ales,Quadrupel / Abt,99.31192961289719
Struise Rio Reserva (St Emilion Wine + Kentucky Bourbon B.A.),Belgian-Style Ales,Quadrupel / Abt,99.25888400019898
Trappist Achel Extra Bruin (de 3 Wijzen),Belgian-Style Ales,Quadrupel / Abt,99.25888400019898
AleSmith Quad,Belgian-Style Ales,Quadrupel / Abt,99.25888400019898
Jan Olbracht Rzemieslniczy Kord Red Wine Pinot Noir Barrel Aged,Belgian-Style Ales,Quadrupel / Abt,99.25888400019898
Hertog Jan Grand Prestige Vatgerijpt - Goose Island,Belgian-Style Ales,Quadrupel / Abt,99.2058123758887
Unibroue Terrible,Belgian-Style Ales,Quadrupel / Abt,99.15271288731444
Nøgne Ø Flotsam,Belgian-Style Ales,Quadrupel / Abt,99.15271288731444
St. Bernardus Abt 12 Oak Aged,Belgian-Style Ales,Quadrupel / Abt,99.09958368292428
Struise St. Amatus - Oostvleteren 12,Belgian-Style Ales,Quadrupel / Abt,98.99322872642753
Hair of the Dog Pannepooch Reserva,Belgian-Style Ales,Quadrupel / Abt,98.99322872642753
Hair of the Dog Pannepeuch,Belgian-Style Ales,Quadrupel / Abt,99.04642291233951
Struise Blue Monk Special Reserve (Bottled),Belgian-Style Ales,Quadrupel / Abt,98.99322872642753
Nøgne Ø Quadrupel (Red Wine Barrel Edition),Belgian-Style Ales,Quadrupel / Abt,98.93999927737498
St. Bernardus Christmas Ale,Belgian-Style Ales,Quadrupel / Abt,98.88673271876058
La Trappe Quadrupel Oak Aged Batch #33,Belgian-Style Ales,Quadrupel / Abt,98.88673271876058
St-Feuillien Quadruple,Belgian-Style Ales,Quadrupel / Abt,98.8334272056281
Jackie O's Skipping Stone - Bourbon Barrel,Belgian-Style Ales,Quadrupel / Abt,98.8334272056281
Voodoo The Quadfather - Bourbon,Belgian-Style Ales,Quadrupel / Abt,98.8334272056281
Hertog Jan Grand Prestige Vatgerijpt - Bourbon,Belgian-Style Ales,Quadrupel / Abt,98.78008089455913
Mikkeller Raspberry Quadrupel Brandy BA,Belgian-Style Ales,Quadrupel / Abt,98.78008089455913
De Halve Maan Straffe Hendrik Brugs Quadrupel,Belgian-Style Ales,Quadrupel / Abt,98.72669194374593
La Trappe Quadrupel,Belgian-Style Ales,Quadrupel / Abt,98.67325851306411
Iron Hill Oak Aged Quad,Belgian-Style Ales,Quadrupel / Abt,98.72669194374593
Lost Abbey Judgment Day,Belgian-Style Ales,Quadrupel / Abt,98.56625086044946
Dieu du Ciel! Rigor Mortis Abt,Belgian-Style Ales,Quadrupel / Abt,98.56625086044946
Adroit Theory All I See Is Carrion,Belgian-Style Ales,Quadrupel / Abt,98.56625086044946
Szałpiw Fest Buba,Belgian-Style Ales,Quadrupel / Abt,98.56625086044946
Boulevard Bourbon Barrel Quad,Belgian-Style Ales,Quadrupel / Abt,98.45904325214555
Nøgne Ø Jetsam,Belgian-Style Ales,Quadrupel / Abt,98.45904325214555
La Trappe Quadrupel Oak Aged Batch #26,Belgian-Style Ales,Quadrupel / Abt,98.45904325214555
Struise XXXX Quadrupel Reserva (Bourbon Barrel Aged),Belgian-Style Ales,Quadrupel / Abt,98.4053598842527
Struise XXX Rye Quad Reserva (Bourbon Barrel Aged),Belgian-Style Ales,Quadrupel / Abt,98.4053598842527
Hair of the Dog Pannepooch,Belgian-Style Ales,Quadrupel / Abt,98.51267296733799
Deschutes Not The Stoic,Belgian-Style Ales,Quadrupel / Abt,98.29782487855074
Sante Adairius Farmhouse Noir,Belgian-Style Ales,Saison / Farmhouse - Dark,98.4053598842527
Firestone Walker La Piccola Pepe di Sichuan,Belgian-Style Ales,Saison / Farmhouse - Dark,98.13607433490986
Upright Sole Composition: Single Cask Six,Belgian-Style Ales,Saison / Farmhouse - Dark,98.29782487855074
Hill Farmstead Edith (2013-),Belgian-Style Ales,Saison / Farmhouse - Dark,97.64713954000173
Jolly Pumpkin Saison Z,Belgian-Style Ales,Saison / Farmhouse - Dark,97.26239892036133
Dieu du Ciel! Isseki Nicho,Belgian-Style Ales,Saison / Farmhouse - Dark,97.04053442438494
Rockmill Cask Aged Noir,Belgian-Style Ales,Saison / Farmhouse - Dark,97.42781188506802
Side Project Noir du Fermier,Belgian-Style Ales,Saison / Farmhouse - Dark,96.98482194625215
Jackie O's Cabernet Barrel Aberrance,Belgian-Style Ales,Saison / Farmhouse - Dark,97.37276454538886
Tired Hands Guillemot,Belgian-Style Ales,Saison / Farmhouse - Dark,96.47860920125778
Tamamura-Honten Yamabushi Saison 2: Saison Noir Aged in Oak Barrels,Belgian-Style Ales,Saison / Farmhouse - Dark,96.47860920125778
Sante Adairius Always in Death,Belgian-Style Ales,Saison / Farmhouse - Dark,96.59187996379197
Rockmill Saison Noir,Belgian-Style Ales,Saison / Farmhouse - Dark,96.25064298414945
Block 15 La Ferme' de Demons,Belgian-Style Ales,Saison / Farmhouse - Dark,96.07836827061011
Firestone Walker La Piccola Virtuosa,Belgian-Style Ales,Saison / Farmhouse - Dark,95.31781063736233
Fantôme de Noël,Belgian-Style Ales,Saison / Farmhouse - Dark,94.95840940947201
Fantôme La Dalmatienne (Dark),Belgian-Style Ales,Saison / Farmhouse - Dark,94.89795761890711
Burning Sky Vintage Monolith,Belgian-Style Ales,Saison / Farmhouse - Dark,94.77656714181975
Funkwerks Dark Prøphet,Belgian-Style Ales,Saison / Farmhouse - Dark,94.28428739010982
Ommegang Game of Thrones - Three-Eyed Raven,Belgian-Style Ales,Saison / Farmhouse - Dark,93.45983900547799
Gigantic Too Much Coffee Man,Belgian-Style Ales,Saison / Farmhouse - Dark,93.84427623065493
Prairie Funky Galaxy,Belgian-Style Ales,Saison / Farmhouse - Dark,93.97090837021767
Tired Hands Undertow,Belgian-Style Ales,Saison / Farmhouse - Dark,93.0023998082573
Goose Island Sour Goose,Belgian-Style Ales,Saison / Farmhouse - Dark,92.73651759322013
Tired Hands Thesaurus,Belgian-Style Ales,Saison / Farmhouse - Dark,94.22197157972231
Monkish Hem & Haw,Belgian-Style Ales,Saison / Farmhouse - Dark,92.93624065698476
Upright Sole Composition: Yusef Lateef,Belgian-Style Ales,Saison / Farmhouse - Dark,92.53489849016941
Prairie Ape Snake,Belgian-Style Ales,Saison / Farmhouse - Dark,90.25758453032213
Siphon Cendre,Belgian-Style Ales,Saison / Farmhouse - Dark,90.18245862301849
Jolly Pumpkin / Jester King Citrus Commander,Belgian-Style Ales,Saison / Farmhouse - Dark,89.72637816883001
Arbor / Art Brew Down Deeperest,Belgian-Style Ales,Saison / Farmhouse - Dark,89.95556521171203
Gigantic The City Never Sleeps,Belgian-Style Ales,Saison / Farmhouse - Dark,90.48146031037827
Weird Beard / IMBC Hacienda,Belgian-Style Ales,Saison / Farmhouse - Dark,92.73651759322013
Jolly Pumpkin De Viento,Belgian-Style Ales,Saison / Farmhouse - Dark,90.03144993075992
Stillwater Existent,Belgian-Style Ales,Saison / Farmhouse - Dark,88.9455393943268
Cigar City Sea Bass,Belgian-Style Ales,Saison / Farmhouse - Dark,89.1825489393577
Tamamura-Honten Yamabushi Saison 2: Saison Noir,Belgian-Style Ales,Saison / Farmhouse - Dark,88.54518691250169
Shiga Kogen Isseki Nicho,Belgian-Style Ales,Saison / Farmhouse - Dark,91.42616260453379
Stronzo Saison Noir,Belgian-Style Ales,Saison / Farmhouse - Dark,89.33923484318376
Le Castor Dark Farmhouse,Belgian-Style Ales,Saison / Farmhouse - Dark,87.80746707433562
Struise Sargasso,Belgian-Style Ales,Saison / Farmhouse - Dark,87.21822109253247
Stillwater A Saison Darkly,Belgian-Style Ales,Saison / Farmhouse - Dark,87.89053334946438
Trinity You Never Even Call Me By My Name,Belgian-Style Ales,Saison / Farmhouse - Dark,90.62946925428379
Blackberry Farm Winter Saison,Belgian-Style Ales,Saison / Farmhouse - Dark,86.61520754121675
Goose Island Pepe Nero,Belgian-Style Ales,Saison / Farmhouse - Dark,87.13292387720553
Bullfrog Magic Beans,Belgian-Style Ales,Saison / Farmhouse - Dark,87.64050393808279
Green Bench Webb's City Cellar Series: Famous Flying Zacchinis,Belgian-Style Ales,Saison / Farmhouse - Dark,88.9455393943268
Partizan Saison Black Saaz,Belgian-Style Ales,Saison / Farmhouse - Dark,90.84964083063672
Jolly Pumpkin Bam Noire,Belgian-Style Ales,Saison / Farmhouse - Dark,83.96671473586598
Weird Beard / IMBC Hacienda (Bourbon Barrel),Belgian-Style Ales,Saison / Farmhouse - Dark,87.64050393808279
Side Project Framboise du Fermier,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.89424532593878
Hill Farmstead Clover,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.84136332462272
Bokke Abrighost,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.84136332462272
Hill Farmstead Flora - Plum,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.78847574252465
Hill Farmstead Flora - Blueberry/Black Currant/Raspberry,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.78847574252465
Side Project Abricot du Fermier,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.78847574252465
Sante Adairius West Ashley,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.78847574252465
Hill Farmstead Flora - Cherry/Raspberry,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.73558071972703
Grassroots Brother Soigné,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.68267639660598
Sante Adairius Family Whistle,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.62976091390483
Sante Adairius Cask Strawberry,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.62976091390483
Tired Hands Sticky Drippy Crystals,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.57683241280749
Sante Adairius A Thousand Summers,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.57683241280749
Hill Farmstead Samuel,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.52388903501175
Anchorage Love Buzz Saison,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.52388903501175
Hill Farmstead Flora - Blueberry,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.47092892280276
Hill Farmstead Flora - Peaches and Pears,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.36495106766212
Suarez Family Backroads,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.36495106766212
Hill Farmstead Flora - Cherry,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.36495106766212
Forest & Main Paradisaea,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.36495106766212
Sante Adairius Fruit Punch #1,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.2058123758887
Monkish Same Tree,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.2058123758887
Dunham Saison Réserve,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.15271288731444
Equilibrium Austin - Boysenberry,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.15271288731444
De Garde Petit Peche,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.09958368292428
Grassroots Convivial Suarez,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.04642291233951
Upright Sole Composition: Rose City Seven,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.93999927737498
Upright Anniversary Saison,Belgian-Style Ales,Saison / Farmhouse - Flavored,99.04642291233951
Side Project Rosé du Blé,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.99322872642753
Hill Farmstead Flora - Pear,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.93999927737498
Upright Sole Composition: Saison du Blodget,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.93999927737498
Side Project Kriek du Fermier,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.93999927737498
Casey Family Preserves: Triple Crown Blackberry,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.88673271876058
Hill Farmstead Flora - Blueberry/Black Currant/Raspberry/Cherry,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.88673271876058
Casey Family Preserves: Apricot,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.8334272056281
Hill Farmstead / Kissmeyer / Cambridge Nordic Saison,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.78008089455913
Tired Hands Rustic Pentagram,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.78008089455913
Casey Family Preserves: Balaton Cherry,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.8334272056281
Casey East Bank,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.78008089455913
Casey Fruit Stand Farmhouse Ale - Amber/Italian Plum,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.99322872642753
De Garde Dame Rouge,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.56625086044946
Casey Fruit Stand Farmhouse Ale - Sweet Hedelfingen Cherry,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.78008089455913
Casey Fruit Stand Farmhouse Ale - Apricot,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.51267296733799
Crooked Stave Zeke's Belly Up Citrus Surette,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.61977876414524
Casey Fruit Stand Farmhouse Ale - Peach,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.56625086044946
Tired Hands Enhanced Sincerity,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.51267296733799
Casey Fruit Stand Farmhouse Ale - Plum,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.56625086044946
Suarez Family Call to Mind,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.243969590382
Alefarm Soft Fuzz,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.243969590382
Casey Fruit Stand Farmhouse Ale - Nectarine,Belgian-Style Ales,Saison / Farmhouse - Flavored,98.29782487855074
Hill Farmstead Ann,Belgian-Style Ales,Saison / Farmhouse / Grisette,100.00000002692344
Hill Farmstead Dorothy - Wine Barrel Aged,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.94712360661077
Hill Farmstead Arthur Puncheon,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.84136332462272
Sante Adairius Saison Bernice,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.73558071972703
Hill Farmstead Art,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.68267639660598
Sante Adairius To The Choir,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.68267639660598
Hill Farmstead Flora,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.62976091390483
Side Project Oude du Blé,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.62976091390483
Side Project Saison du Fermier - Pinot Noir Puncheons,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.62976091390483
Tired Hands HandFarm,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.62976091390483
Hill Farmstead Anna,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.57683241280749
Hill Farmstead Arthur,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.52388903501175
Casey Brett Loves Citra,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.52388903501175
Sante Adairius / Triple Rock Cellarman Barrel-Aged Saison,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.52388903501175
Side Project Saison du Blé,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.52388903501175
Sante Adairius Nonna's Blend #6,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.47092892280276
Hill Farmstead Dorothy (2015-),Belgian-Style Ales,Saison / Farmhouse / Grisette,99.47092892280276
Bokke Zomersaison,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.47092892280276
Sante Adairius Recency Effect,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.47092892280276
Upright Flora Rustica (Barrel Aged),Belgian-Style Ales,Saison / Farmhouse / Grisette,99.47092892280276
Side Project Saison du Fermier,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.47092892280276
Sante Adairius Nonna's Blend #9,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.41795021912631
Suarez Family 100 Ft North Vintage,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.31192961289719
Dunham Saison du Pinacle Réserve,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.31192961289719
Hill Farmstead Civil Disobedience (Release 26),Belgian-Style Ales,Saison / Farmhouse / Grisette,99.31192961289719
Boulevard Saison Brett,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.31192961289719
Suarez Family 100 Ft North,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.25888400019898
Sante Adairius Lady In Grey,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.25888400019898
Hill Farmstead Table Dorothy,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.2058123758887
Forest & Main Moeder Seizoen,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.2058123758887
Allagash Century Ale,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.2058123758887
Sante Adairius Cask 200,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.2058123758887
Le Trou du Diable Dulcis Succubus,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.15271288731444
Sante Adairius / Side Project Matrices,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.09958368292428
Hill Farmstead Anna - Motueka,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.09958368292428
Hill Farmstead Florence Puncheon,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.09958368292428
Side Project Saison du Fermier - Missouri Oak Foedres,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.09958368292428
Sante Adairius Foudre #2,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.04642291233951
Casey Funky Blender,Belgian-Style Ales,Saison / Farmhouse / Grisette,99.04642291233951
Sante Adairius Wondermutt,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.99322872642753
Suarez Family Big Night,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.99322872642753
Tired Hands Ourison,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.99322872642753
Casey Dry Hop Saison - Cascade,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.99322872642753
Tired Hands Shambolic,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.88673271876058
Hill Farmstead Florence,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.88673271876058
Prairie Brett C.,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.88673271876058
Holy Mountain The Gray Tower (Blend #3),Belgian-Style Ales,Saison / Farmhouse / Grisette,98.88673271876058
Beyond the Pale Saison Tropicale,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.88673271876058
Hill Farmstead Self-Reliance: Motueka,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.8334272056281
Forest & Main Lunaire,Belgian-Style Ales,Saison / Farmhouse / Grisette,98.88673271876058
Le Trou du Diable La Buteuse Brassin Spécial (Calvados),Belgian-Style Ales,Tripel,99.25888400019898
Tripel Karmeliet,Belgian-Style Ales,Tripel,99.25888400019898
Dupont Avec les Bons Voeux,Belgian-Style Ales,Tripel,98.99322872642753
Allagash Tripel Reserve,Belgian-Style Ales,Tripel,98.78008089455913
Russian River Damnation Batch 23/46/69 (Oak Aged),Belgian-Style Ales,Tripel,98.78008089455913
Anchorage The Tide and Its Takers Triple,Belgian-Style Ales,Tripel,98.67325851306411
De Dolle Dulle Teve 10º (Mad Bitch),Belgian-Style Ales,Tripel,98.67325851306411
Dieu du Ciel! Herbe à Détourne,Belgian-Style Ales,Tripel,98.67325851306411
Westmalle Tripel,Belgian-Style Ales,Tripel,98.61977876414524
Trappistes Rochefort Triple Extra,Belgian-Style Ales,Tripel,98.51267296733799
Unibroue La Fin du Monde,Belgian-Style Ales,Tripel,98.243969590382
De la Senne Tripel Verschueren,Belgian-Style Ales,Tripel,98.19005334893765
Chimay Triple (Blanche / White),Belgian-Style Ales,Tripel,97.91949425504741
St. Bernardus Tripel,Belgian-Style Ales,Tripel,97.86517417772781
Vox Populi Anna,Belgian-Style Ales,Tripel,97.86517417772781
Allagash Curieux,Belgian-Style Ales,Tripel,97.81078046652551
Charlevoix 8e Jour,Belgian-Style Ales,Tripel,97.86517417772781
Trappist Achel Blond Extra,Belgian-Style Ales,Tripel,97.48277127454877
Het Anker Gouden Carolus Tripel,Belgian-Style Ales,Tripel,97.37276454538886
De Gijzelse Microbrouwerij 't Gijzelaarke Tripel,Belgian-Style Ales,Tripel,97.37276454538886
Vox Populi Anna - Simcoe,Belgian-Style Ales,Tripel,97.31762748085725
Ommegang Game of Thrones - Valar Dohaeris,Belgian-Style Ales,Tripel,97.15166024515932
Tripel de Garre,Belgian-Style Ales,Tripel,96.87308911258671
Faktoria Attila,Belgian-Style Ales,Tripel,96.76093416716394
Charlevoix Dominus Vobiscum Triple,Belgian-Style Ales,Tripel,96.64834323823139
Du Lac Saint-Jean Tante Tricotante (Chardonnay),Belgian-Style Ales,Tripel,96.70469406495718
Le Trou du Diable La Buteuse,Belgian-Style Ales,Tripel,96.59187996379197
Ommegang Tripel Perfection,Belgian-Style Ales,Tripel,96.30781687862039
St-Feuillien Triple,Belgian-Style Ales,Tripel,96.07836827061011
Vox Populi Anna Assemblage,Belgian-Style Ales,Tripel,96.19334470768855
Trzech Kumpli / Piwne Podziemie Tripadelic,Belgian-Style Ales,Tripel,95.90492876843723
Midnight Sun Panty Peeler,Belgian-Style Ales,Tripel,96.0206867534079
Dunham Triple XXX (2),Belgian-Style Ales,Tripel,95.90492876843723
Sante Adairius / Prairie Meh...,Belgian-Style Ales,Tripel,95.78863310574405
Wäls Trippel,Belgian-Style Ales,Tripel,95.43638830951552
Unibroue La Fringante,Belgian-Style Ales,Tripel,95.49545508119829
La Rulles Triple,Belgian-Style Ales,Tripel,95.07883390106052
Maltus Faber Triple Hop,Belgian-Style Ales,Tripel,95.19863008865339
Allagash Barrel & Bean,Belgian-Style Ales,Tripel,94.95840940947201
De Dochter van de Korenaar Finesse Pure Oak Series,Belgian-Style Ales,Tripel,94.89795761890711
Sockeye Big Creek Trappist,Belgian-Style Ales,Tripel,95.55437596264241
Extraomnes Tripel,Belgian-Style Ales,Tripel,94.71562535192794
Het Nest Schuppenboer Tripel Grand Cru,Belgian-Style Ales,Tripel,94.59324095975263
Minne Ardenne Triple au Cognac Léonard,Belgian-Style Ales,Tripel,94.53179529333786
Jolly Pumpkin Baudelaire Biére Series: Ale Absurd Rye Tripel (2017),Belgian-Style Ales,Tripel,94.65451713636593
Cloudwater Tripel Bourbon BA,Belgian-Style Ales,Tripel,94.65451713636593
De Ryck Gouden Arend 125 Years,Belgian-Style Ales,Tripel,94.15947724964009
Warped Wing Pirogue,Belgian-Style Ales,Tripel,94.09680291920354
Dieu du Ciel! Rigor Mortis Tripel,Belgian-Style Ales,Tripel,95.43638830951552
Bridge Road / Nøgne Ø Aurora Australis II,Belgian-Style Ales,Tripel,93.90768522611202
Schilling Augustin 13˚,Lagers,Amber Lager - Czech / Polotmavý,86.17594947745107
Vinohradský Jantarová 13,Lagers,Amber Lager - Czech / Polotmavý,85.90895154935313
Svatý Norbert Jantar 13°,Lagers,Amber Lager - Czech / Polotmavý,85.45817888375359
Miłosław Chmielowy Lager,Lagers,Amber Lager - Czech / Polotmavý,74.42480777166939
MaBrasserie PILŽ Polotmavý,Lagers,Amber Lager - Czech / Polotmavý,71.19520622851041
Rohan Polotmavý Speciál 13°,Lagers,Amber Lager - Czech / Polotmavý,72.20708436260338
Matuška Knír 14%,Lagers,Amber Lager - Czech / Polotmavý,69.51831882777766
Bašta Polotmavý Speciál 12°,Lagers,Amber Lager - Czech / Polotmavý,71.06762745306455
Matuška Jitrnice (Lezak),Lagers,Amber Lager - Czech / Polotmavý,68.86306329073733
Rapp Polotmavý Speziál,Lagers,Amber Lager - Czech / Polotmavý,69.64869754626304
Svaty Florian Polotmavé 11°,Lagers,Amber Lager - Czech / Polotmavý,69.25688535071248
Matuška Svatomartinský Polotmavý Speciál 16°,Lagers,Amber Lager - Czech / Polotmavý,64.13179527135918
Antoš Polotmavá 13°,Lagers,Amber Lager - Czech / Polotmavý,62.45829649939023
Hostivar Polotmavá Dvanáctka 12°,Lagers,Amber Lager - Czech / Polotmavý,62.31781061418818
Únětický Vánoční Speciál 13° Polotmavé,Lagers,Amber Lager - Czech / Polotmavý,61.895455057769944
L'Amère à Boire Drak,Lagers,Amber Lager - Czech / Polotmavý,58.32900739855992
Kamenice Kamenická 13 Polotmavá,Lagers,Amber Lager - Czech / Polotmavý,58.040534399053186
Komín Polotmavý Ležiak 12°,Lagers,Amber Lager - Czech / Polotmavý,57.027811859359765
Zichovec Magor 15,Lagers,Amber Lager - Czech / Polotmavý,54.25904322566781
Clock Maid  12° Polotmavý Ležák,Lagers,Amber Lager - Czech / Polotmavý,54.551621008743766
Kolčavka Extra Hořká 12°,Lagers,Amber Lager - Czech / Polotmavý,53.08673269207117
